,0,1,2,3,4
333,19.511106,0.0,13.860683,5.260227,0.0
334,23.36231,0.0,16.408829,6.014264,0.0
335,15.286668,0.0,11.234631,4.743097,0.0
336,16.115337,0.0,11.992628,1.1335676,0.0
337,31.946497,0.0,18.228996,3.3971617,0.0
338,26.272636,0.0,18.674217,6.5250416,0.0
339,18.56228,0.0,13.062502,4.263257,0.0
340,12.303919,0.0,9.299318,4.14866,0.0
341,18.268166,0.0,13.4053,1.4530898,0.0
342,18.873432,0.0,13.758236,1.9093897,0.0
343,14.744476,0.0,10.697891,1.7024299,0.0
344,13.191005,0.0,9.388567,1.372598,0.0
345,10.244654,0.0,7.7336807,3.3013368,0.0
346,12.562277,0.0,9.226055,1.1643541,0.0
347,18.44744,0.0,13.248774,4.6817365,0.0
348,16.91133,0.0,12.419825,5.3595543,0.0
349,15.038925,0.0,10.50247,3.940742,0.0
350,23.943668,0.0,16.887743,6.1386147,0.0
351,24.935017,0.0,17.411615,2.3589985,0.0
352,25.599592,0.0,14.328335,2.8842835,0.0
353,9.0839,0.0,7.092262,3.6363544,0.0
354,20.175943,0.0,14.413462,5.5503826,0.0
355,17.066006,0.0,12.268824,4.751049,0.0
356,11.109341,0.0,8.686399,4.4041734,0.0
357,12.17249,0.0,8.859577,3.8675,0.0
358,24.911419,0.0,17.544317,6.7508616,0.0
359,20.878338,0.0,14.728956,5.3539286,0.0
360,26.607515,0.0,15.885963,3.6635797,0.0
361,16.18318,0.0,11.559395,1.7217478,0.0
362,22.109293,0.0,12.211922,2.9113302,0.0
363,16.762896,0.0,12.110886,1.301428,0.0
364,11.993885,0.0,8.875216,0.8398008,0.0
365,15.443884,0.0,11.453836,1.4780233,0.0
366,13.519559,0.0,10.572525,0.563954,0.0
367,9.69296,0.0,7.8804474,0.0,0.0
368,11.985314,0.0,9.046318,4.263972,0.0
369,10.856852,0.0,8.428524,0.2898655,0.0
370,15.844382,0.0,11.22677,1.60778,0.0
371,15.50659,0.0,11.037405,4.4943867,0.0
372,13.524276,0.0,10.4946575,0.5764006,0.0
373,9.763139,0.0,7.5551906,3.7588878,0.0
374,12.22976,0.0,9.375044,0.49174345,0.0
375,13.631978,0.0,10.388523,0.72222257,0.0
376,9.202873,0.0,7.394913,3.7826314,0.0
377,10.098871,0.0,8.147173,0.0075534973,0.0
378,9.968236,0.0,8.158976,0.08867091,0.0
379,22.051582,0.0,15.122568,5.1750255,0.0
380,16.264015,0.0,11.792532,4.9171014,0.0
381,12.696143,0.0,9.342125,4.0761003,0.0
382,13.472941,0.0,10.131344,0.8056263,0.0
383,10.399542,0.0,8.398916,4.19562,0.0
384,11.001202,0.0,8.613007,4.115083,0.0
385,12.034751,0.0,9.090988,0.57599604,0.0
386,9.913855,0.0,6.87245,2.346865,0.0
387,10.950922,0.0,8.054676,3.0805562,0.0
388,8.254581,0.0,5.8408804,2.1482456,0.0
389,10.781507,0.0,7.570678,2.6932068,0.0
390,9.009285,0.0,6.2989783,2.286764,0.0
391,10.233887,0.0,7.0943346,2.5657825,0.0
392,15.59843,0.0,10.762819,4.042227,0.0
393,10.99614,0.0,7.756444,2.753987,0.0
394,21.575016,0.0,14.974386,4.7428093,0.0
395,13.9472885,0.0,9.860401,3.5403535,0.0
396,20.008865,0.0,14.2497425,4.8414254,0.0
397,23.644709,0.0,16.58187,5.5079923,0.0
398,21.84111,0.0,12.13224,2.8443482,0.0
399,22.049023,0.0,15.594524,5.287744,0.0
400,24.398855,0.0,13.411234,2.9546978,0.0
401,21.907284,0.0,15.295946,5.393484,0.0
402,14.5606985,0.0,10.3657055,4.1899185,0.0
403,18.7754,0.0,9.721434,2.130609,0.0
404,14.608894,0.0,10.766548,4.1329136,0.0
405,16.460337,0.0,9.236044,1.9258845,0.0
406,23.0548,0.0,12.7482815,2.7895231,0.0
407,16.10926,0.0,8.533398,2.0654604,0.0
408,19.861452,0.0,10.242321,2.2710342,0.0
409,24.766476,0.0,17.033094,5.310242,0.0
410,17.86051,0.0,13.136406,4.948983,0.0
411,19.998415,0.0,11.262938,2.4907608,0.0
412,22.28937,0.0,12.003742,2.6463752,0.0
413,22.212868,0.0,15.688967,5.5035276,0.0
414,22.865696,0.0,16.012257,2.7488606,0.0
415,21.103687,0.0,14.988552,5.5475965,0.0
